NAME1,RA1,DEC1,Z1,RMS1,NAME2,RA2,DEC2,Z2,RMS2
J155140.52+085226.1,237.91882,8.87393,0.070544,0.0185359,J131457.22+604814.7,198.73843,60.804072,0.0770341,0.0162091
J155140.52+085226.1,237.91882,8.87393,0.070544,0.0185359,J084853.05+331415.8,132.22104,33.237714000000004,0.07483,0.026792
J155140.52+085226.1,237.91882,8.87393,0.070544,0.0185359,J131227.90+045055.2,198.11623,4.8486582,0.071483,0.0232576
J155140.52+085226.1,237.91882,8.87393,0.070544,0.0185359,J095719.21+521714.8,149.33004,52.287445,0.0752683,0.0158232
J123639.79+040758.5,189.16578,4.13291,0.070559,0.0227133,J094259.31+604444.9,145.74712,60.745816000000005,0.075255,0.0211737
J123639.79+040758.5,189.16578,4.13291,0.070559,0.0227133,J223521.16-010948.4,338.83817999999997,-1.1634372,0.0762842,0.0107587
J123639.79+040758.5,189.16578,4.13291,0.070559,0.0227133,J145121.49-002659.4,222.83954,-0.44983712,0.0791227,0.0180656
J123639.79+040758.5,189.16578,4.13291,0.070559,0.0227133,J123227.88+112810.8,188.11616,11.469658,0.071159,0.0180446
J123639.79+040758.5,189.16578,4.13291,0.070559,0.0227133,J112737.56+080503.5,171.9065,8.0843027,0.063978,0.0229121
J130803.04+035114.6,197.01266999999999,3.854051,0.070642,0.0235983,J080050.66+244654.1,120.21106999999999,24.781688,0.0658088,0.0196524
J130803.04+035114.6,197.01266999999999,3.854051,0.070642,0.0235983,J091829.00+405803.5,139.62085,40.967647,0.0734384,0.016399
J130803.04+035114.6,197.01266999999999,3.854051,0.070642,0.0235983,J141650.55+572335.0,214.21063999999998,57.393055000000004,0.0693372,0.0228699
J130803.04+035114.6,197.01266999999999,3.854051,0.070642,0.0235983,J150501.56+371311.7,226.25651000000002,37.219924,0.0651325,0.0219162
J130803.04+035114.6,197.01266999999999,3.854051,0.070642,0.0235983,J114529.10+482417.4,176.37124,48.404847,0.0727737,0.0227866
J163159.34+002123.7,247.99725,0.356575,0.070721,0.0256646,J024426.67-071315.8,41.111135,-7.2210665999999994,0.0715814,0.0174005
J163159.34+002123.7,247.99725,0.356575,0.070721,0.0256646,J125030.68+450315.5,192.62783000000002,45.054308,0.0775622,0.0211608
J163159.34+002123.7,247.99725,0.356575,0.070721,0.0256646,J150928.97-021959.8,227.37069,-2.3332870999999997,0.0770352,0.0239133
J163159.34+002123.7,247.99725,0.356575,0.070721,0.0256646,J130018.07+545728.8,195.07529,54.958011,0.0648156,0.0195585
J163159.34+002123.7,247.99725,0.356575,0.070721,0.0256646,J160118.49+501656.5,240.32702999999998,50.282354,0.0750956,0.0189236
J111350.05+550338.6,168.45854,55.060728000000005,0.070738,0.024348,J090401.98+451915.2,136.00826,45.320899,0.0768892,0.0178508
J111350.05+550338.6,168.45854,55.060728000000005,0.070738,0.024348,J123342.03+054701.2,188.42513,5.7836604000000005,0.0791142,0.0172298
J111350.05+550338.6,168.45854,55.060728000000005,0.070738,0.024348,J104149.73+011412.9,160.45719,1.2369219999999999,0.0638689,0.0146212
J111350.05+550338.6,168.45854,55.060728000000005,0.070738,0.024348,J122008.51+033227.7,185.03544,3.5410182,0.0770316,0.0259491
J111350.05+550338.6,168.45854,55.060728000000005,0.070738,0.024348,J093148.20+391728.5,142.95083,39.291253000000005,0.0641034,0.0263677
J150355.34+320154.9,225.9806,32.031912,0.070777,0.0223361,J080115.52+241913.9,120.31468000000001,24.320517000000002,0.0656538,0.0173582
J150355.34+320154.9,225.9806,32.031912,0.070777,0.0223361,J112105.96+530722.6,170.27485,53.122935,0.0693779,0.0255567
J150355.34+320154.9,225.9806,32.031912,0.070777,0.0223361,J115946.21-000758.2,179.94255,-0.13282504,0.0757304,0.0236062
J150355.34+320154.9,225.9806,32.031912,0.070777,0.0223361,J084349.52+020844.7,130.95632,2.1457528,0.0775076,0.0151707
J150355.34+320154.9,225.9806,32.031912,0.070777,0.0223361,J133627.54+613150.9,204.11475,61.53080500000001,0.0735414,0.0178538
J150835.16-013106.4,227.14647999999997,-1.518433,0.070822,0.0242083,J134346.32+023750.0,205.94298,2.6305624,0.0758349,0.0182578
J150835.16-013106.4,227.14647999999997,-1.518433,0.070822,0.0242083,J082255.51+303137.6,125.73131000000001,30.527123,0.0648497,0.0141651
J150835.16-013106.4,227.14647999999997,-1.518433,0.070822,0.0242083,J142125.80+022210.0,215.35752000000002,2.3694488999999996,0.0752165,0.0271832
J150835.16-013106.4,227.14647999999997,-1.518433,0.070822,0.0242083,J075538.57+285005.2,118.91072,28.834766,0.0649936,0.0168482
J150835.16-013106.4,227.14647999999997,-1.518433,0.070822,0.0242083,J114818.04+121046.8,177.07516,12.179655,0.0733085,0.0239241
J121629.91+084253.3,184.12463,8.714799000000001,0.070869,0.0173189,J150501.56+371311.7,226.25651000000002,37.219924,0.0651325,0.0219162
J121629.91+084253.3,184.12463,8.714799000000001,0.070869,0.0173189,J092843.66+495307.0,142.18192,49.885269,0.0756726,0.0147766
J121629.91+084253.3,184.12463,8.714799000000001,0.070869,0.0173189,J115824.95+105215.6,179.60394,10.871013,0.0616911,0.0229259
J121629.91+084253.3,184.12463,8.714799000000001,0.070869,0.0173189,J151946.25+511854.5,229.94271,51.31514,0.0794309,0.022308
J121629.91+084253.3,184.12463,8.714799000000001,0.070869,0.0173189,J165840.54+602808.5,254.66893,60.469039,0.0707067,0.0231551
J121518.24+014751.2,183.82598000000002,1.797551,0.070883,0.0291724,J164312.84+323313.6,250.80348999999998,32.553782,0.0636429,0.0227314
J121518.24+014751.2,183.82598000000002,1.797551,0.070883,0.0291724,J161355.53+303914.6,243.48137000000003,30.654054,0.0650908,0.0159176
J121518.24+014751.2,183.82598000000002,1.797551,0.070883,0.0291724,J102753.64+104950.3,156.97349,10.830649000000001,0.0647125,0.0287586
J121518.24+014751.2,183.82598000000002,1.797551,0.070883,0.0291724,J103443.94+000946.5,158.6831,0.16292412,0.064646,0.0176162
J121518.24+014751.2,183.82598000000002,1.797551,0.070883,0.0291724,J105839.04+531156.1,164.66265,53.198915,0.0677502,0.0248112
J143457.18+403951.8,218.73826,40.664384000000005,0.070912,0.0205658,J093345.14-001206.9,143.43806999999998,-0.20190664,0.0769854,0.022734
J143457.18+403951.8,218.73826,40.664384000000005,0.070912,0.0205658,J123910.09+132819.5,189.79206000000002,13.472079999999998,0.0777667,0.0131176
J143457.18+403951.8,218.73826,40.664384000000005,0.070912,0.0205658,J115917.28+593726.9,179.82198,59.624129,0.0675384,0.0226462
J143457.18+403951.8,218.73826,40.664384000000005,0.070912,0.0205658,J150814.75+341718.7,227.06146,34.288539,0.0780898,0.0191101
J143457.18+403951.8,218.73826,40.664384000000005,0.070912,0.0205658,J164438.19+402852.3,251.15912000000003,40.481195,0.0616978,0.0163434
J010409.16+000843.7,16.038167,0.145477,0.070925,0.00806978,J150927.69+324756.9,227.36537,32.799135,0.0774461,0.015431
J010409.16+000843.7,16.038167,0.145477,0.070925,0.00806978,J124647.30+003904.2,191.69709,0.65117546,0.0722359,0.0167361
J010409.16+000843.7,16.038167,0.145477,0.070925,0.00806978,J232703.17+004256.8,351.76322000000005,0.71577479,0.0659034,0.00665651
J010409.16+000843.7,16.038167,0.145477,0.070925,0.00806978,J114548.25+461429.0,176.45103,46.241381,0.071878,0.0259938
J010409.16+000843.7,16.038167,0.145477,0.070925,0.00806978,J231150.98-104312.5,347.96241000000003,-10.720144,0.0669716,0.0204544
J113638.38+424553.0,174.15992,42.764722,0.071062,0.0231563,J225122.09-085723.2,342.84206,-8.9564429,0.0800724,0.0280448
J113638.38+424553.0,174.15992,42.764722,0.071062,0.0231563,J100614.70+093533.1,151.56125,9.5925235,0.0755858,0.0134901
J113638.38+424553.0,174.15992,42.764722,0.071062,0.0231563,J123322.09+555138.8,188.34206,55.860779,0.0803269,0.0250149
J113638.38+424553.0,174.15992,42.764722,0.071062,0.0231563,J075538.57+285005.2,118.91072,28.834766,0.0649936,0.0168482
J113638.38+424553.0,174.15992,42.764722,0.071062,0.0231563,J094514.73+415520.0,146.31136,41.922219,0.0725497,0.0215774
J131136.36+580801.6,197.9015,58.133768999999994,0.071088,0.0176163,J162017.90+290044.6,245.07457999999997,29.012401,0.0611584,0.0219342
J131136.36+580801.6,197.9015,58.133768999999994,0.071088,0.0176163,J103209.41+552952.9,158.03919,55.498039,0.0725651,0.0255595
J131136.36+580801.6,197.9015,58.133768999999994,0.071088,0.0176163,J123921.90+040255.4,189.84125,4.048728,0.071363,0.0235384
J131136.36+580801.6,197.9015,58.133768999999994,0.071088,0.0176163,J134035.20+444817.4,205.14665,44.804832,0.0653253,0.0228804
J131136.36+580801.6,197.9015,58.133768999999994,0.071088,0.0176163,J115427.16+612357.7,178.61317,61.399356000000004,0.0804385,0.0172566
J010215.62-083637.5,15.565076999999999,-8.610421,0.071166,0.0197849,J134038.07+574904.7,205.15864,57.817965,0.063432,0.0164514
J010215.62-083637.5,15.565076999999999,-8.610421,0.071166,0.0197849,J134035.20+444817.4,205.14665,44.804832,0.0653253,0.0228804
J010215.62-083637.5,15.565076999999999,-8.610421,0.071166,0.0197849,J142456.15-002233.8,216.23397000000003,-0.37604995,0.0788415,0.0222903
J010215.62-083637.5,15.565076999999999,-8.610421,0.071166,0.0197849,J170020.88+625008.9,255.08699,62.835812,0.0689744,0.0165994
J010215.62-083637.5,15.565076999999999,-8.610421,0.071166,0.0197849,J001226.82-004819.4,3.1117686,-0.80539622,0.073105,0.0095109
J112714.10+442103.2,171.80873,44.350887,0.071269,0.0151496,J223937.59-093158.2,339.90663,-9.5328458,0.0735677,0.0291887
J112714.10+442103.2,171.80873,44.350887,0.071269,0.0151496,J115714.15+031640.0,179.30893999999998,3.2777788999999995,0.077339,0.0162981
J112714.10+442103.2,171.80873,44.350887,0.071269,0.0151496,J142712.17+353629.9,216.80071,35.608312,0.0768088,0.0223912
J112714.10+442103.2,171.80873,44.350887,0.071269,0.0151496,J143631.43+500258.0,219.13095,50.049436,0.0643055,0.0244493
J112714.10+442103.2,171.80873,44.350887,0.071269,0.0151496,J113427.19+540501.1,173.6133,54.083627,0.069723,0.0253449
J114003.40+411503.5,175.01415,41.250982,0.071321,0.0251921,J083108.36+305344.3,127.78483999999999,30.895632,0.0737279,0.0207154
J114003.40+411503.5,175.01415,41.250982,0.071321,0.0251921,J075652.81+291942.3,119.22006,29.328403,0.0676556,0.0178226
J114003.40+411503.5,175.01415,41.250982,0.071321,0.0251921,J223937.59-093158.2,339.90663,-9.5328458,0.0735677,0.0291887
J114003.40+411503.5,175.01415,41.250982,0.071321,0.0251921,J165921.68+624635.7,254.84033,62.776596999999995,0.0801367,0.015638
J114003.40+411503.5,175.01415,41.250982,0.071321,0.0251921,J090317.40+100100.6,135.8225,10.016826,0.0619801,0.0221086
J131549.17+124936.3,198.95488999999998,12.826739,0.071376,0.0171893,J145007.49+560934.4,222.5312,56.159546999999996,0.0645727,0.0160918
J131549.17+124936.3,198.95488999999998,12.826739,0.071376,0.0171893,J123251.49+561114.3,188.21455,56.187302,0.0811289,0.0173107
J131549.17+124936.3,198.95488999999998,12.826739,0.071376,0.0171893,J130920.13+134945.9,197.33387,13.829403,0.0697838,0.0239105
J131549.17+124936.3,198.95488999999998,12.826739,0.071376,0.0171893,J120630.13+101751.3,181.62554,10.29757,0.0635276,0.019838
J131549.17+124936.3,198.95488999999998,12.826739,0.071376,0.0171893,J112354.25+024641.3,170.97606000000002,2.7781257999999998,0.0626329,0.0195861
J133848.18+602643.9,204.70076,60.44553199999999,0.071399,0.0204166,J123358.58+552020.1,188.49408,55.338910999999996,0.0633932,0.0176085
J133848.18+602643.9,204.70076,60.44553199999999,0.071399,0.0204166,J153509.72-003950.0,233.79047999999997,-0.663892,0.0662847,0.0166379
J133848.18+602643.9,204.70076,60.44553199999999,0.071399,0.0204166,J101447.78+503613.4,153.6991,50.603709,0.078629,0.0241244
J133848.18+602643.9,204.70076,60.44553199999999,0.071399,0.0204166,J083818.43+333441.3,129.57679,33.578152,0.0619869,0.0168879
J133848.18+602643.9,204.70076,60.44553199999999,0.071399,0.0204166,J161603.18+375623.1,244.01325,37.939739,0.0664707,0.0159088
J135929.57+585943.6,209.8732,58.995456999999995,0.071493,0.0167183,J110556.60+061902.7,166.48582,6.3174176,0.0746826,0.0171092
J135929.57+585943.6,209.8732,58.995456999999995,0.071493,0.0167183,J114058.33+633209.6,175.24305,63.536007,0.0769848,0.0152654
J135929.57+585943.6,209.8732,58.995456999999995,0.071493,0.0167183,J115329.85+433449.3,178.37438999999998,43.580359,0.064833,0.0208492
J135929.57+585943.6,209.8732,58.995456999999995,0.071493,0.0167183,J010501.52-011224.3,16.256335,-1.2067412,0.0790005,0.00815269
J135929.57+585943.6,209.8732,58.995456999999995,0.071493,0.0167183,J143937.49+514046.0,219.90618999999998,51.679433,0.0778698,0.0231363
J135726.92+442315.0,209.36217,44.387499,0.071526,0.020563,J114614.09+020800.7,176.55872,2.1335328,0.0766735,0.0179484
J135726.92+442315.0,209.36217,44.387499,0.071526,0.020563,J133644.48+525734.2,204.18532,52.959491,0.0633004,0.0175771
J135726.92+442315.0,209.36217,44.387499,0.071526,0.020563,J164746.17+244127.2,251.94239,24.690898,0.0705513,0.0165283
J135726.92+442315.0,209.36217,44.387499,0.071526,0.020563,J115717.56+031852.8,179.32318,3.3146788999999997,0.0754163,0.0165108
J135726.92+442315.0,209.36217,44.387499,0.071526,0.020563,J151102.32+395856.7,227.75967000000003,39.982424,0.0711433,0.0151187
J212928.99+095631.9,322.37079,9.942197,0.071541,0.0147894,J155303.46+090632.3,238.26442000000003,9.1089619,0.0710764,0.0223549
J212928.99+095631.9,322.37079,9.942197,0.071541,0.0147894,J081040.28+481233.2,122.66783000000001,48.209218,0.0775551,0.0231977
J212928.99+095631.9,322.37079,9.942197,0.071541,0.0147894,J143336.52+362343.9,218.40215,36.395540000000004,0.080341,0.0233247
J212928.99+095631.9,322.37079,9.942197,0.071541,0.0147894,J112737.56+080503.5,171.9065,8.0843027,0.063978,0.0229121
J212928.99+095631.9,322.37079,9.942197,0.071541,0.0147894,J223521.16-010948.4,338.83817999999997,-1.1634372,0.0762842,0.0107587
J112005.32+545602.6,170.02216,54.934051000000004,0.071626,0.0245108,J122852.14+032232.9,187.21724,3.3758137,0.0790283,0.026165
J112005.32+545602.6,170.02216,54.934051000000004,0.071626,0.0245108,J085013.13+321202.5,132.55469,32.200687,0.0781802,0.0151346
J112005.32+545602.6,170.02216,54.934051000000004,0.071626,0.0245108,J090207.87+565619.6,135.53278,56.938784999999996,0.0799808,0.0263908
J112005.32+545602.6,170.02216,54.934051000000004,0.071626,0.0245108,J001109.00+003846.4,2.7874903,0.64621045,0.0653052,0.0074096
J112005.32+545602.6,170.02216,54.934051000000004,0.071626,0.0245108,J134504.16-011546.5,206.26731999999998,-1.2629053999999997,0.07167,0.0165808
J162930.02+420703.3,247.37507000000002,42.117571999999996,0.071698,0.0155104,J123755.83+654259.4,189.48263,65.716512,0.0765532,0.0158757
J162930.02+420703.3,247.37507000000002,42.117571999999996,0.071698,0.0155104,J110710.94+400759.5,166.79558,40.133185,0.0738753,0.0162968
J162930.02+420703.3,247.37507000000002,42.117571999999996,0.071698,0.0155104,J081006.22+390754.9,122.52591000000001,39.131919,0.0629782,0.0228098
J162930.02+420703.3,247.37507000000002,42.117571999999996,0.071698,0.0155104,J100424.55+441036.7,151.1023,44.17686,0.0759687,0.0211855
J162930.02+420703.3,247.37507000000002,42.117571999999996,0.071698,0.0155104,J141742.40+405422.3,214.42667000000003,40.906197999999996,0.0686902,0.0214784
J124307.03+421231.1,190.77928,42.208636,0.071703,0.0235357,J131049.65+653852.6,197.70687,65.647947,0.0660771,0.0159148
J124307.03+421231.1,190.77928,42.208636,0.071703,0.0235357,J080350.54+351323.7,120.96056999999999,35.223252,0.0802558,0.0151204
J124307.03+421231.1,190.77928,42.208636,0.071703,0.0235357,J153035.78+001517.6,232.64907999999997,0.25489683,0.0720479,0.0143196
J124307.03+421231.1,190.77928,42.208636,0.071703,0.0235357,J140858.11+591725.1,212.24212999999997,59.290305000000004,0.0734538,0.0173918
J124307.03+421231.1,190.77928,42.208636,0.071703,0.0235357,J090237.07+385022.3,135.65447,38.839526,0.0741934,0.0124166
J142934.03+413117.8,217.39177999999998,41.521613,0.071726,0.0160735,J113001.97+563250.6,172.50822,56.547383999999994,0.0674338,0.0162389
J142934.03+413117.8,217.39177999999998,41.521613,0.071726,0.0160735,J171122.67+291834.7,257.84447,29.309641999999997,0.0625707,0.0201716
J142934.03+413117.8,217.39177999999998,41.521613,0.071726,0.0160735,J133625.86+524402.9,204.10773999999998,52.734149,0.06482,0.0188243
J142934.03+413117.8,217.39177999999998,41.521613,0.071726,0.0160735,J140156.31+564738.1,210.48462,56.793903,0.0691697,0.0245241
J142934.03+413117.8,217.39177999999998,41.521613,0.071726,0.0160735,J103730.78+044700.1,159.37827,4.7833569,0.0688668,0.0227144
J100742.52+425207.3,151.92716000000001,42.868684,0.07182,0.025796,J152140.00+300557.5,230.41666,30.099319,0.0736189,0.0221136
J100742.52+425207.3,151.92716000000001,42.868684,0.07182,0.025796,J101327.33+060139.9,153.36388,6.0277362,0.0768921,0.022257
J100742.52+425207.3,151.92716000000001,42.868684,0.07182,0.025796,J112102.38+045540.2,170.25992,4.9278441,0.0753112,0.0264193
J100742.52+425207.3,151.92716000000001,42.868684,0.07182,0.025796,J100828.23+423852.6,152.11762,42.647940999999996,0.074389,0.0173435
J100742.52+425207.3,151.92716000000001,42.868684,0.07182,0.025796,J163516.33+250134.0,248.81804,25.026122,0.0637494,0.0148463
J130052.11+564105.9,195.21711000000002,56.684968999999995,0.071838,0.0237422,J102220.34+630431.3,155.58473,63.075359,0.0770371,0.0209621
J130052.11+564105.9,195.21711000000002,56.684968999999995,0.071838,0.0237422,J130648.89+604412.9,196.70372,60.73692,0.0702101,0.0167611
J130052.11+564105.9,195.21711000000002,56.684968999999995,0.071838,0.0237422,J075223.35+273643.1,118.09731000000001,27.611981,0.0690006,0.0187419
J130052.11+564105.9,195.21711000000002,56.684968999999995,0.071838,0.0237422,J080937.74+314405.5,122.40723999999999,31.734871000000002,0.0703972,0.0192512
J130052.11+564105.9,195.21711000000002,56.684968999999995,0.071838,0.0237422,J142652.42+463927.2,216.71841,46.657551,0.0740064,0.0124904
J090018.98+075014.5,135.07907,7.8373729999999995,0.071865,0.027054,J164329.09+442351.6,250.87121000000002,44.397676000000004,0.074561,0.0172157
J090018.98+075014.5,135.07907,7.8373729999999995,0.071865,0.027054,J094554.49+423818.7,146.47703,42.638523,0.0747751,0.0228984
J090018.98+075014.5,135.07907,7.8373729999999995,0.071865,0.027054,J091829.00+405803.5,139.62085,40.967647,0.0734384,0.016399
J090018.98+075014.5,135.07907,7.8373729999999995,0.071865,0.027054,J141650.55+572335.0,214.21063999999998,57.393055000000004,0.0693372,0.0228699
J090018.98+075014.5,135.07907,7.8373729999999995,0.071865,0.027054,J150501.56+371311.7,226.25651000000002,37.219924,0.0651325,0.0219162
J110643.63+072202.4,166.68178,7.36733,0.07187,0.0246365,J112435.22-031850.0,171.14673,-3.3138801,0.067635,0.0246691
J110643.63+072202.4,166.68178,7.36733,0.07187,0.0246365,J113809.74-001751.0,174.54058999999998,-0.29751277,0.0765321,0.0177913
J110643.63+072202.4,166.68178,7.36733,0.07187,0.0246365,J150345.55+555307.6,225.93979,55.885433,0.0644697,0.0147711
J110643.63+072202.4,166.68178,7.36733,0.07187,0.0246365,J152343.53+340331.5,230.93138,34.058757,0.0764737,0.0151286
J110643.63+072202.4,166.68178,7.36733,0.07187,0.0246365,J120841.81+435328.4,182.17421000000002,43.89121,0.065163,0.0207588
J074947.16+365300.5,117.44648000000001,36.883478000000004,0.071935,0.0160593,J123955.74+015450.7,189.98223000000002,1.9140714,0.0807448,0.0285975
J074947.16+365300.5,117.44648000000001,36.883478000000004,0.071935,0.0160593,J165432.13+302600.1,253.63386,30.433373,0.0621234,0.0181775
J074947.16+365300.5,117.44648000000001,36.883478000000004,0.071935,0.0160593,J150615.91+341227.9,226.5663,34.20774,0.0784798,0.0213123
J074947.16+365300.5,117.44648000000001,36.883478000000004,0.071935,0.0160593,J090251.17+450456.0,135.71321,45.082223,0.0800763,0.0153533
J074947.16+365300.5,117.44648000000001,36.883478000000004,0.071935,0.0160593,J165412.51+300548.8,253.55213999999998,30.096889,0.0714994,0.0177206
J022849.52-090153.8,37.206315000000004,-9.031607000000001,0.071962,0.0113978,J171122.67+291834.7,257.84447,29.309641999999997,0.0625707,0.0201716
J022849.52-090153.8,37.206315000000004,-9.031607000000001,0.071962,0.0113978,J133625.86+524402.9,204.10773999999998,52.734149,0.06482,0.0188243
J022849.52-090153.8,37.206315000000004,-9.031607000000001,0.071962,0.0113978,J140156.31+564738.1,210.48462,56.793903,0.0691697,0.0245241
J022849.52-090153.8,37.206315000000004,-9.031607000000001,0.071962,0.0113978,J121747.33+073235.3,184.4472,7.543149799999999,0.0777834,0.030974
J022849.52-090153.8,37.206315000000004,-9.031607000000001,0.071962,0.0113978,J113001.97+563250.6,172.50822,56.547383999999994,0.0674338,0.0162389
J104733.94+014140.3,161.8914,1.694522,0.072079,0.019887,J132306.37+035818.7,200.77653,3.971854,0.0814625,0.023688
J104733.94+014140.3,161.8914,1.694522,0.072079,0.019887,J090620.52+033309.9,136.58551,3.5527384,0.0719084,0.0229451
J104733.94+014140.3,161.8914,1.694522,0.072079,0.019887,J111136.87+545920.0,167.90363,54.988884,0.0756509,0.0244415
J104733.94+014140.3,161.8914,1.694522,0.072079,0.019887,J105358.47+123625.3,163.49362,12.607016,0.0783485,0.0197298
J104733.94+014140.3,161.8914,1.694522,0.072079,0.019887,J100801.26+073908.6,152.00524,7.6523997999999995,0.0679738,0.0243797
J151024.93+005844.0,227.60386,0.978888,0.072153,0.0183421,J150624.80+010302.0,226.60335,1.0505615,0.0742729,0.0139225
J151024.93+005844.0,227.60386,0.978888,0.072153,0.0183421,J151240.25+473127.6,228.16772000000003,47.524321,0.0790012,0.0165685
J151024.93+005844.0,227.60386,0.978888,0.072153,0.0183421,J004127.24+150258.5,10.363505,15.049573,0.0670448,0.0236961
J151024.93+005844.0,227.60386,0.978888,0.072153,0.0183421,J112700.30+565617.7,171.75123,56.938239,0.0734153,0.0158506
J151024.93+005844.0,227.60386,0.978888,0.072153,0.0183421,J130354.72-030631.8,195.978,-3.1088402000000004,0.0775963,0.0252362
J163152.23+345328.7,247.96762999999999,34.891315999999996,0.072234,0.0223576,J093141.01+411602.3,142.92087,41.267294,0.0720422,0.0221683
J163152.23+345328.7,247.96762999999999,34.891315999999996,0.072234,0.0223576,J095600.71+130806.8,149.00294,13.135219000000001,0.07008,0.0161474
J163152.23+345328.7,247.96762999999999,34.891315999999996,0.072234,0.0223576,J123711.62+090205.8,189.29841000000002,9.0349534,0.0640767,0.0207193
J163152.23+345328.7,247.96762999999999,34.891315999999996,0.072234,0.0223576,J222853.31+122122.3,337.22211,12.356207000000001,0.0795404,0.022155
J163152.23+345328.7,247.96762999999999,34.891315999999996,0.072234,0.0223576,J130534.51+671008.5,196.3938,67.16901700000001,0.0785514,0.0261212
J131618.84+021407.5,199.07852,2.235424,0.072272,0.0268617,J225122.09-085723.2,342.84206,-8.9564429,0.0800724,0.0280448
J131618.84+021407.5,199.07852,2.235424,0.072272,0.0268617,J123322.09+555138.8,188.34206,55.860779,0.0803269,0.0250149
J131618.84+021407.5,199.07852,2.235424,0.072272,0.0268617,J100614.70+093533.1,151.56125,9.5925235,0.0755858,0.0134901
J131618.84+021407.5,199.07852,2.235424,0.072272,0.0268617,J110710.94+400759.5,166.79558,40.133185,0.0738753,0.0162968
J131618.84+021407.5,199.07852,2.235424,0.072272,0.0268617,J094514.73+415520.0,146.31136,41.922219,0.0725497,0.0215774
J225331.40+004825.5,343.38084,0.807085,0.072276,0.0077578,J085102.73+043638.8,132.76136,4.6107751,0.0724603,0.0244834
J225331.40+004825.5,343.38084,0.807085,0.072276,0.0077578,J122053.45+424548.2,185.22269,42.763396,0.0746738,0.0240026
J225331.40+004825.5,343.38084,0.807085,0.072276,0.0077578,J142652.42+463927.2,216.71841,46.657551,0.0740064,0.0124904
J225331.40+004825.5,343.38084,0.807085,0.072276,0.0077578,J213439.57-071642.0,323.66489,-7.278327,0.0636694,0.0278484
J225331.40+004825.5,343.38084,0.807085,0.072276,0.0077578,J165840.54+602808.5,254.66893,60.469039,0.0707067,0.0231551
J082325.92+065106.5,125.85798,6.851799000000001,0.072483,0.0175848,J132306.37+035818.7,200.77653,3.971854,0.0814625,0.023688
J082325.92+065106.5,125.85798,6.851799000000001,0.072483,0.0175848,J075244.74+352635.8,118.1864,35.443281,0.0761896,0.0144333
J082325.92+065106.5,125.85798,6.851799000000001,0.072483,0.0175848,J090620.52+033309.9,136.58551,3.5527384,0.0719084,0.0229451
J082325.92+065106.5,125.85798,6.851799000000001,0.072483,0.0175848,J111136.87+545920.0,167.90363,54.988884,0.0756509,0.0244415
J082325.92+065106.5,125.85798,6.851799000000001,0.072483,0.0175848,J100801.26+073908.6,152.00524,7.6523997999999995,0.0679738,0.0243797
J001903.17+000659.2,4.763209,0.116458,0.072546,0.00902629,J234536.18-003000.8,356.40075,-0.50021783,0.0803413,0.0071281
J001903.17+000659.2,4.763209,0.116458,0.072546,0.00902629,J084737.94+281602.5,131.9081,28.267359999999996,0.0673878,0.0165907
J001903.17+000659.2,4.763209,0.116458,0.072546,0.00902629,J224959.63-094356.2,342.49844,-9.7322882,0.0820594,0.0289568
J001903.17+000659.2,4.763209,0.116458,0.072546,0.00902629,J005618.69+152517.5,14.077892000000002,15.421532999999998,0.0771115,0.0236192
J001903.17+000659.2,4.763209,0.116458,0.072546,0.00902629,J225119.81-083018.6,342.83254,-8.5051679,0.0789168,0.0280339
J021640.92-094009.8,34.170484,-9.669393,0.07258,0.0116128,J110852.62+510225.8,167.21923999999999,51.040490999999996,0.0696136,0.0222915
J021640.92-094009.8,34.170484,-9.669393,0.07258,0.0116128,J134019.43+004702.0,205.08097,0.78389703,0.0732291,0.0110911
J021640.92-094009.8,34.170484,-9.669393,0.07258,0.0116128,J115222.86+060249.3,178.09523000000002,6.0470392,0.0809847,0.0234039
J021640.92-094009.8,34.170484,-9.669393,0.07258,0.0116128,J140410.15+462040.6,211.04228999999998,46.344608,0.0706066,0.02187
J021640.92-094009.8,34.170484,-9.669393,0.07258,0.0116128,J121333.00+440234.3,183.3875,44.04287,0.0747403,0.0219383
J110756.55+474434.8,166.98561,47.743007,0.072659,0.0224682,J015605.14-000721.7,29.021427000000003,-0.12268848,0.0807517,0.00620632
J110756.55+474434.8,166.98561,47.743007,0.072659,0.0224682,J113730.28+084558.9,174.37615,8.7663565,0.0662933,0.0241495
J110756.55+474434.8,166.98561,47.743007,0.072659,0.0224682,J081430.12+265729.6,123.62552,26.958234,0.0786375,0.0165559
J110756.55+474434.8,166.98561,47.743007,0.072659,0.0224682,J105621.57-005320.3,164.08988,-0.8889765,0.0752083,0.0183524
J110756.55+474434.8,166.98561,47.743007,0.072659,0.0224682,J140452.65+532332.1,211.21937000000003,53.392253000000004,0.0808357,0.0227689
J081550.24+250641.0,123.95931999999999,25.111387,0.072687,0.0163509,J125858.80+502222.0,194.74501,50.372789000000004,0.0701755,0.0211287
J081550.24+250641.0,123.95931999999999,25.111387,0.072687,0.0163509,J114944.88+513323.5,177.43698999999998,51.556527,0.0790555,0.0223028
J081550.24+250641.0,123.95931999999999,25.111387,0.072687,0.0163509,J152619.68+031842.2,231.58199,3.3117311000000003,0.0793654,0.0240094
J081550.24+250641.0,123.95931999999999,25.111387,0.072687,0.0163509,J142917.67+442743.7,217.32361,44.462144,0.071985,0.0186959
