dr7objid,ra,dec,gz2class
587739814240321576,233.93509,22.058353,SBb(o)
587726033873862886,213.6347,3.0634639999999997,SBc
587742568396030094,156.11014,17.928688,SBb2m(r)
588017720645189759,185.34715,42.11399,SBc
587736543090311377,211.3683,9.492755,SBc
587731890580816036,191.28258,57.134190000000004,SBb
587734623245762739,137.93845,37.280871999999995,SBb
588016891710275633,149.61656000000002,36.674934,SBb
587729752747278734,255.65694,33.52085,SBb(o)
587736478123229265,206.42029,11.746524,SBb2m(r)
587736523760271572,209.48018000000002,5.9841685,SBb(r)
588010879303745718,197.85005,4.8836379999999995,SBb
587739828211024152,236.94617999999997,17.882932999999998,SBb2t
587739302609616986,193.70383,33.723656,SBc2t
587732769981071520,180.89288,8.80585,SBc
587745541050335375,139.57977,13.123672000000001,SBb2t
587726102561685630,223.9404,4.7845163,SBc
587732769984282738,188.2657,8.849129,SBb?m
587733605330387150,218.61586,55.997517,SBb2t
588848900470866251,228.7135,0.30407065,SBb2m
588016878291714233,129.52736000000002,26.874385999999998,SBc(m)
588017569776926724,196.46133,11.535895,SBc
587735349108932777,177.6095,15.325844,SBb
587735346952011780,155.52855,12.067248,SBc2l
587728932420911261,146.30115,54.270019999999995,SBc?t
587731886267367601,114.62317,27.309298,SBc
587739408392126540,183.13023,35.9119,SBc2m
587741386738565419,126.22208,18.017345000000002,SBb
587729229300826310,244.45816000000002,52.338592999999996,SBb
587742550147465286,227.7234,14.531421,SBb2m
587739721379807332,232.56316,21.868647,SBb2t
587738947747512523,155.99598999999998,36.574090000000005,SBc2t
587742013821026475,185.51572,22.452135000000002,SBb
588017948809560142,167.67233000000002,41.3987,SBb
588016839637139750,130.57356000000001,27.14712,SBc(m)
587729155745120401,179.76753,65.67926999999999,SBc2m
587731186187502058,322.53222999999997,-0.05658513,SBb2m
587741724970123383,190.12082,24.056607999999997,SBc2m
587736542014210196,205.81493,9.137528,SBc?t
588010358000582831,152.71051,3.2439172000000003,SBc2t
587736808302116896,208.84235,13.4758,SBc2m(m)
587736915677872357,218.17236,12.54195,SBb
587732135921647706,179.16754,52.600742000000004,SBb2m
587736977419796513,231.69832999999997,28.694075,SBc2m
587741815703666967,138.56136999999998,17.118515,SBc
588295840170246246,161.87631000000002,46.363403000000005,SBb
587726016682918008,187.7242,3.6152002999999997,SBb
588018254824734835,222.60654,46.989063,SBc2m
587741532787179639,175.16493,29.540573,SBb2m(r)
588017567097552922,178.27585,12.9932995,SBb2m
587739458296021160,213.93563999999998,29.039096999999998,SBa(i)
587739505542562014,182.03998,32.311985,SBc2m
588011217527242900,215.01512000000002,58.201077000000005,SBc2m
587742014353703028,175.07855,22.407003,SBc2m
587722982829260948,215.29854,-0.37269962,SBb2l
587739720846606567,240.62431,18.099651,SBb2l(m)
588018253752041573,225.0213,45.044205,SBb
587725819102560396,211.82188,66.28205,SBc2m
587736585514320320,245.48297000000002,24.310957000000002,SBb2t
587739814779945279,240.34613,19.824785000000002,SBc2m
587742568936046760,163.63924,19.408894,SBb
587741490893488344,131.26735,19.40595,SBb
587726016154239160,206.3824,2.9831297,SBb(i)
587729407542100262,250.07576,40.783028,SBb2l
588023721245933674,222.3333,20.494673000000002,SBb2t
587735697524457675,213.66322000000002,55.068012,SBc2m
588017729761837130,184.28735,7.858055599999999,SBb2m
587731680118112444,132.37743,40.900253,SBb(r)
587729388230803591,203.4057,59.715571999999995,SBc2m
588017571388588150,198.99025,12.595646,SBb
587736916217626884,224.86871000000002,11.920424,SBb
587742775085236322,155.47638,15.803491000000001,SBb?t
587733603727311089,239.25887000000003,44.694953999999996,SBc2l
587739844310270128,218.99596,20.69755,SBb
587735347485474880,147.6879,11.222509,SBc2m(r)
587734303805538564,336.7807,-0.65695864,SBb
587733428161151061,224.1638,53.05443,SBc2m
587733442129560012,253.0256,31.118782,SBc
587735743691096339,243.27039,30.368941999999997,SBc2m
587739648346554503,143.9949,26.496794,SBc2m(i)
588017626691797092,183.4838,45.17705,SBc2t
587736898499576085,239.14073,29.882710999999997,SBb?t
587736478668816692,226.7661,9.986929,SBb
587732053243789520,134.33661999999998,38.863586,SBb
587733605336154370,236.24192999999997,48.285896,SBb2t
588015508207960118,28.176056,-0.67458344,SBb2m
587739131342618858,207.62767,34.747528,SBc(d)
587742576997826728,229.33133999999998,14.668595999999999,SBb
587742774013657321,160.74956,15.695773,SBc2m
588010877688873125,188.13412,3.7890839999999995,SBb2t
587736808840364152,212.09618999999998,13.607694,SBb
587736782535524492,246.41144,29.633722,SBc2t
587728880868983074,135.39174,3.7296495000000003,SBc2m
587738948825645114,168.01973999999998,39.846866999999996,SBb2m
588023670780723288,179.96648000000002,21.12509,SBc2m
587735694838726781,207.21565,54.254505,SBb2m(m)
587733397574844573,248.42911,31.6243,SBc
588017627756953688,156.43814,42.354828000000005,SBb
587742013295493231,213.01042,19.47997,SBc
587741531718680687,188.91664,28.935438,SBc2m
588848899907125338,167.3609,-0.12828362,SBb2m
587736585505210590,224.83795,35.277775,SBc2t
587739505004445881,178.72975,31.887473999999997,SBb
587736546849325342,228.24738,5.731818,SBc2m
587730846889345512,317.46506,-0.40819829999999996,SBc2m
587735348576321655,187.67203,15.074319000000001,SBb?t
587742062158151840,213.06047,20.689037,SBc2m
587738948832198740,187.66488999999999,41.16431,SBb2m
587732053775548795,123.23557,31.604738,SBb(r)
587742062147600494,187.17993,23.054712,SBc?t
588017704017002691,209.8146,11.73073,SBb?m
587741534402248867,186.96455,31.07803,SBd
587725979617591395,134.48641999999998,55.5681,SBb
587739153351966840,117.44886000000001,16.287235,SBb
587742575919562953,218.71767999999997,16.073715,SBc2l
588017726016323766,197.048,7.953619000000001,SBc2m
588023721244819668,219.73564,21.143316,SBb
588010879830851729,175.39622,5.457055,SBc
587731186193793263,336.86203,-0.14920112,SBb
588023669704622277,174.29295,19.972036,SBc
587742610802147523,218.14316000000002,14.783619,SBb?t
587736752468394232,241.49466,33.008064000000005,SBc2t
587742550137307334,203.90323,18.517257999999998,SBc2l
588848900430037381,135.52088999999998,0.4060574,SBc2l
588848901518852287,169.88673,1.0837636,SBb
587732703397151001,147.28531999999998,6.6825776,SBc?t
588017726012326111,187.87598,8.110155,SBc2l
588297864729526401,174.30254,47.324818,SBb
587725552265986558,114.50166000000002,39.997177,SBb2m
588017627783168244,234.70836,33.983696,SBc2l(l)
587739707419263173,237.56737999999999,19.221294,SBc2m
587739812096835625,212.43521,25.903914999999998,SBb2m
587727942421446767,145.66357,0.9736940000000001,SBc1t(m)
587742061098565874,245.27809,11.319510000000001,SBb
587724648725151859,191.36348,-2.9082124,SBb
587738066738086086,140.71483999999998,66.16291,SBd
587734949653971304,125.68382,6.99995,SBb2t
587739810483536067,205.41828999999998,25.890818,SBc2m
587739719226818672,219.06966,24.445798999999997,SBb
587733609625616646,243.91785,42.52467,SBc?t
587741727124357294,207.11732,24.065556,SBa2t
587737809569448153,120.404564,49.769825,SBb
587725040099328108,196.9122,-2.79283,SBb2m
587735491356196976,216.48424,46.449709999999996,SBb2l
587741533321822446,169.39754,29.445028000000004,SBb2t
587736807768916087,217.29487999999998,12.101777,SBb2l
587742572686475521,172.87039,19.613277,SBb?m(m)
588015507661979694,7.4066224,-1.2426851,SBb2t
587733431922327916,251.38501000000002,28.882769,SBb?m
587736975806955576,225.87306,29.759682,SBb(r)
588017604165435479,235.59506000000002,31.891334999999998,SBb2m
588017979974090821,206.58737,38.85139,SBc2m
587729653429240414,259.81335,27.41405,SBc2l
587727944027603189,135.42424,1.8521535,SBc2t
588011218602688700,222.2299,57.056366000000004,SBb2l
587733605337661674,239.91893,45.95548,SBc2m
587736541491036567,237.25127,5.4266615,SBb3t
587731680655310956,132.86534,41.58295,SBb2l
587742013816176759,173.49185,22.01984,SBc2m(m)
588010136266342551,136.9042,52.142715,SBc2l
588297865251520693,132.26978,34.34594,SBc2l
587739647811977408,149.80377,27.775578000000003,SBb?m
587741724968157330,185.16997,24.083633,SBb
588017704011563078,197.08195,12.480536,SBc
587742062671757456,155.88237,20.774335999999998,SBc2l
588017990149734564,197.17564,8.927351,SBb(r)
587741602560540709,163.32541,26.447453999999997,SBb2t(i)
588017566026956966,185.70306000000002,12.249179,SBb2m
587738196647412111,111.93548,44.046368,SBc2t
587742609730633916,223.07816,12.944828,SBc2l
587732470382461172,119.28445,25.744272,SBc2m
587742615636410561,242.39369,14.249432,SBc2m
587725816943345786,148.1491,61.96832,SBb2m
587739407850668192,170.41788,34.594646000000004,SBc2m
587738946147778673,187.47415,39.015640000000005,SBb2m
588013382726778996,131.58449,37.35987,SBc?t
587729408083886185,257.97213999999997,31.600078999999997,SBc2m
587739607547379818,168.16518,30.294672,SBb
588017703997407385,164.0762,12.057413,SBb(r)
587739131348320423,222.29317000000003,30.823896,SBb2m
587739610235273298,177.30983,33.20856,SBb
587725816958156818,223.81557999999998,61.314240000000005,SBc
587736547392356873,242.31667000000002,4.7484965,SBb(r)
587742571613192302,173.91699,18.913408,SBc
587739811034759331,239.59493999999998,17.142057,SBb(r)
587739610244448310,202.3848,32.239742,SBc2m
587741490362187985,144.26103,23.797667999999998,SBb2t
587736897964802354,243.2771,26.846998,SBc
587731887351267443,133.41391000000002,44.935192,SBb
587734621632856263,133.42926,33.33448,SBc2m(m)
588007004728852747,242.96663999999998,48.58838,SBb2t
587726031717597310,193.47058,1.6508415,SBc2m(m)
587727942959759494,148.94562,1.6018653999999999,SBb2l
588017702920323206,156.38368,10.417791000000001,SBb
587739406232453240,150.80493,29.353619000000002,SBb2m
587741816779636878,143.37228000000002,19.230429,SBb?t(m)
587738575142387918,194.648,40.8326,SBb
588023239670825139,137.7273,17.426054,SBb2m(d)
588023238597673116,139.39041,17.115147,SBb2m
587741532763980308,120.24283,13.667025,SBb
587741532786131051,172.44247,29.396117999999998,SBc2m
587725039557673122,185.9771,-3.2554402000000002,SBc2m
587742571613651077,175.07468,18.948997,SBb?l
588007004728459466,241.9963,49.259029999999996,SBb2m
588010360694767753,175.26978,5.978162,SBb?m
587742013803659434,143.5046,17.224434,SBb2t
588017979980710096,224.43399,33.906353,SBb2m
588295842862399570,188.33783,50.934788,SBc
587741532791963722,187.69551,29.906473,SBb
587741532768502053,129.85675,18.227702999999998,SBb2m
588848900444258501,167.98218,0.4103005,SBc2m
587739828215939562,247.70413,13.500751999999999,SBb2m
588023670780592266,179.69373000000002,21.003195,SBc2m(r)
587739721903243361,199.61443,30.084858,SBc2m
587734305416937794,338.58466,0.42829220000000007,SBb2m
588848898851799187,209.39319,-0.97836125,SBb(r)
587728879802908944,153.024,3.9560359,SBb2m
587729387692359774,196.06721000000002,59.988064,SBc(i)
587735349104476305,167.03516000000002,14.779063,SBb2m
587738564946886876,132.59378,9.142825,SBc
587741490355110218,128.1574,17.689821,SBc2l
588017978878656633,144.83563,32.741714,SBb2m
587736916219461991,229.14934,11.155061,SBc2l
588017626164953201,214.48252999999997,40.657463,SBc?m
587735665855824064,247.00507000000002,36.15418,SBb2m
587742550139338911,208.75253,17.948010999999997,SBb
587741829121769663,168.75191999999998,23.959972,SBb?m
588015509806055501,359.61658,0.48913059999999997,SBb2m
587734894364786774,182.36676,11.038938499999999,SBb2m
587736781459292384,240.84596000000002,32.68504,SBc?t
587732484897439833,185.81168,51.191241999999995,SBc2m
587731185654169908,330.64993,-0.53815114,SBb2m
587725550680998106,213.70271,63.98874,SBd2l
587736915683967051,232.14618,10.181078999999999,SBc2m
587742569473507487,164.85735,20.032985999999998,SBc3m
587741722823819582,195.17154,27.89501,SBc2l
587734303807242472,340.64907999999997,-0.6966209,SBb?m
588007004698312866,125.51858999999999,47.37859,SBc(r)
588017604151935129,199.20824,43.61463,SBb2l(r)
587728930798895275,120.05615,35.563515,SBb
588023045873532993,153.5063,23.217185999999998,SBc2m
588017627762196645,172.66231000000002,45.183372,SBb2t
587728880874356930,147.60898,4.4847593,SBb2l
587732582055739560,167.1986,58.593754000000004,SBb2l
587742865816354899,163.47179,17.51158,SBc2l
587738196648264033,112.97162,45.818397999999995,SBb
587736541482713402,218.28538999999998,7.711587,SBc?m
588017979434598507,198.8525,39.648926,SBb2l
588848899377660096,184.3001,-0.6227305000000001,SBb2t
587729774216937598,201.46085,-1.9609355,SBc2m
588848899901096090,153.51746,-0.06034674,SBb
588297863654342729,169.80373,46.038414,SBb2m
587739132421799956,221.96419,31.768288000000002,SBc2m(o)
587738572460654743,201.94593999999998,37.871887,SBb
588297864716943517,137.77483,37.029796999999995,SBb2m
587739810499985800,243.95907999999997,14.840675,SBb
587745243630928023,156.814,17.429146,SBb2l
588015507658768490,0.05600125,-1.2136073,SBc2l
587726032237428888,154.6289,1.9109696,SBc2m
587741489282220278,130.31122,17.762619,SBc
587739844844781770,213.36017999999999,22.14217,SBc?m
587731186207621250,8.426019,-0.08342891,SBc2m
587733080809013388,169.03488000000002,53.939434,SBc2m
587742772955578437,197.87024,15.920373000000001,SBb
587725475492462806,154.68057,62.789524,SBb(m)
587739406239400046,168.83517,33.084045,SBc
587741392648863977,150.04735,28.547828999999997,SBc2l
587742013842456882,236.61111,14.418152,SBc
588011124655128675,207.33495,61.320769999999996,SBb2m
587729751676551184,259.0287,27.227327000000002,SBb2m
587725469592846553,124.14563999999999,45.729473,SBc
587739827671990577,231.9774,19.317976,SBb
587735742615454044,238.56007000000002,32.252254,SBc2t
587739131351793952,230.5933,27.634179999999997,SBb2t
587739098594738306,169.44151000000002,37.322254,SBc2l
587725818560970859,184.09273000000002,68.235176,SBc2m
587741709955629186,172.30952,27.750511,SBb
588017704536113267,168.32854,12.728425,SBb(m)
587729778516623520,211.24242999999998,-1.5374187,SBc
587736584971813154,232.99695,31.096636,SBb
587739708494577857,241.46811,18.464863,SBc
587733080276205653,184.88643000000002,54.580940000000005,SBb2m
587739607553605750,184.73514,31.37828,SBc2m
588011098872742041,168.00145,62.146667,SBb
587739406801567966,234.80752999999999,23.957932999999997,SBc
587742062134952063,156.22173,20.403418,SBb
587735696442523758,179.59703000000002,57.59279599999999,SBc2m
587726033305731296,142.20447,2.281202,SBb
587739608637636664,211.94842999999997,29.359459,SBc(i)
587737808493412610,117.39506999999999,44.86867,SBc2t
587742014889132169,171.45148999999998,22.59489,SBd
587731890037194816,163.55424,55.01021,SBc
588017703484391746,219.69727000000003,10.192163,SBb(r)
588017978885406898,162.7135,37.918144,SBc
587729747912884462,233.02603,1.7490231,SBb2t
588017991233437868,220.07695,8.155883,SBc2m
587741531709636700,165.48157,27.632584,SBc2m
587726015605178513,178.63347,2.8694238999999997,SBc2m
587739408395534488,192.7186,35.671707,SBb2t
587736975271395566,228.79335,28.11297,SBc2l
587738372746772614,126.81661000000001,24.606623000000003,SBb
587742014355996864,180.84126,22.735289,SBd(o)
587731680657735826,138.90163,45.002514,SBc2t
587731870702239863,158.18697,53.135643,SBb
587739707415265409,228.59652999999997,22.653402,SBb2t
587729408076742827,246.31912000000003,45.232494,SBc2t
587733079734943877,168.13756999999998,52.95970500000001,SBc
588018089473015975,245.5741,27.269005,SBc2t(r)
587742014373691495,223.83208,18.198524,SBb2m
587734950207422533,163.80522,12.71,SBc
588017726020255938,206.11098,7.588317999999999,SBb2m
587728905561637192,115.90565,31.137825,SBb2m
587734690349842665,134.68988000000002,5.8509817,SBb2m
587733409911079184,219.50409,48.625890000000005,SBb
587725817493782673,219.24506,63.331623,SBc
587741490893619334,131.61842,19.639107,SBb2l
587733081878954177,154.98696999999999,52.03366,SBc2m
587731187797787133,321.78042999999997,1.0628202,SBc
587728879268462756,158.58247,3.8322587,SBb2m
587741420031508628,140.43481,23.436823,SBb2l
587735343725412553,143.10448,9.271139999999999,SBb
587728918451650746,230.26497,56.081974,SBb(r)
587722983910277421,231.82709,0.5713994000000001,SBc?t
587736916749254670,212.7335,14.163312,SBb(r)
587742014901715085,202.64381,22.333417999999998,SBc
587739381532852530,238.17482,23.163373999999997,SBd
587732050023284854,154.63721999999999,53.98060600000001,SBc4m
588017567098011735,179.30093,13.069579,SBc
587736940914540746,230.95346,29.632620000000003,SBc?t
588017603620044881,213.6388,40.209824,SBd2l
587739609691652216,159.4946,30.460814000000003,SBc2m
587731187283329151,13.004374,0.6787701,SBc
587732702323736807,148.12938,5.907044,SBb2m
587735347498451056,177.88243,14.103766,SBc?t
587742062692991121,208.22914,21.855083,SBb2m
587744729297846487,137.74965,16.575468,SBb
587733080803901546,151.148,49.911884,SBb2m
588017705078227034,180.50801,13.530317000000002,SBa2l
587739610229309570,161.461,31.316359000000002,SBc?t
587732049480777809,137.80048,46.70848,SBb2m
587741531704524916,152.789,24.957949,SBb
587742014367662266,209.48167,20.893675,SBc3m
587742013808640037,155.25859,19.75105,SBa
587732770519187563,183.72258,9.227226,SBb
587736477593370860,222.66562000000002,9.570625,SBb
587731511545495646,49.47045,-0.9048074,SBc?t
587741709400342845,128.3949,16.252945,SBb2m(m)
587739706864763010,194.52853000000002,29.034575,SBc2l
588010878768447651,201.42338999999998,4.463906,SBc2m
588023669172011094,184.70834,19.824362,SBd
588015510350266468,16.354698000000003,0.9659735999999999,SBc
587733410986524843,225.15694,47.445282,SBb
587739811038626321,248.02385,13.666426999999999,SBb
587731869631512769,169.8606,54.370243,SBb
587742550675488914,206.98726000000002,18.450777,SBb2m
588017627238563938,214.35956000000002,41.523167,SBc
588011217523376311,198.50385,61.05454,SBc?t
588017703484719317,220.355,10.161945,SBc2l
588017726017241268,199.18806,7.727176700000001,SBc?t
588017991772799162,225.80199,7.900211,SBb1t
587736543104401681,243.7108,5.8489285,SBc2t(o)
587728307488161999,160.40665,1.417956,SBc
588010136805114026,142.12543,55.29971999999999,SBc2m
588010879302631628,195.34248,5.038437999999999,SBc?t
587739406794293362,217.48377999999997,30.27448,SBb(r)
587741568734724244,155.79926,30.05467,SBb
588017991776207145,233.7189,7.013315700000001,SBb2m
587730022258311455,227.82338,5.2965290000000005,SBb
587730022255952004,222.33882000000003,5.582226,SBc
587741708330467532,137.25484,18.770847,SBd2t
587739406772273247,158.1251,31.58512,SBc
587725039019294836,182.54196000000002,-3.7386307999999997,SBc
587736584969322707,227.06755,33.954353000000005,SBc2t
587742550676078596,208.40703,18.43297,SBc2m(m)
587736808845475944,223.9987,11.886211999999999,SBb
587729159520845986,234.9794,3.5469612999999995,SBb2m
587739384743264570,245.76605,18.347220999999998,SBb2l
587732770503131347,146.80267,7.1342324999999995,SBc2t
587736541474521183,199.31736999999998,8.886629,SBb
587725470134894801,136.22896,54.795531999999994,SBc2m
587742061068943430,175.0282,21.817451000000002,SBc2m
587741828047503558,167.52241999999998,23.121212,SBc2t(r)
588017722252394600,174.82275,42.97116,SBc2m
587735662086258848,150.42027,37.127926,SBc?t
587737810104615152,116.77016,46.632793,SBc2m
587745540514185480,141.4168,13.134970999999998,SBb2m
587736976879255730,222.70877000000002,31.727536999999998,SBc2l
587732483817996534,165.87982,48.7678,SBb(r)
588023670780264506,178.80698999999998,21.01953,SBc2l
587738196122534060,141.0676,66.59064000000001,SBc2m
588010879844679869,207.12627,5.1481442,SBc2m
588023668631601162,176.0047,19.265587,SBc
587731872850378791,122.53622,35.049694,SBb
588011219672301743,206.26523,61.75937,SBb
587725818022133944,172.34204,67.32135,SBc2m(i)
588017730301984916,191.83728,8.106314,SBb
587728906100408340,118.53556999999999,34.90671,SBc2m
587732153102172353,135.86906000000002,38.0596,SBc?m(i)
587737810641027082,115.61991,45.847202,SBc
587734861608648802,152.12209,7.3913603000000005,SBc2l
587726100415643767,227.1423,3.0075266,SBb
587741489835016329,168.4005,28.627544,SBb2l(m)
587736782002585726,253.33936,23.082777,SBc2l
587729782273868239,257.5755,33.386288,SBb2t
588298663043858669,207.92258999999999,44.998062,SBc2l
587731187807879326,344.76926000000003,1.0906847,SBb2t(r)
587731913109536972,137.97392,47.683727000000005,SBc2m
587738570311270637,178.25966,15.627298000000001,SBb2m
588017604156194926,211.82011,41.219334,SBc2m
587735347501400198,184.94919,14.286129,SBb1m(i)
587742577520476365,195.8056,20.165464,SBb
587736921042256115,239.60057,30.908333000000002,SBb
587732582593265785,169.6977,59.433853000000006,SBb2m
587739706333986964,210.09528999999998,26.664051,SBc2m
587735666385354892,230.7831,48.066544,SBc2t
587726032769908817,144.56172,2.0065365,SBb2t(r)
587726014547099836,214.36388,1.7174518,SBb2m
587741709416792293,167.34044,26.675013,SBc
587731870705057902,168.66681,55.102819999999994,SBb
587738409249603719,145.64557,10.723064,SBb2t
587742014882513040,155.3608,20.548704,SBc2t(r)
587738570578526254,175.37585,15.619554500000001,SBb(r)
587730022795510035,228.57213,5.4504684999999995,SBc2m
587726033313136784,159.0468,2.6735616,SBc2l
587729231444377961,252.83624,40.851208,SBb
587732053785575604,146.66283,45.435513,SBc?m
587742864742350931,162.88008,16.532919,SBc
587741532773351681,140.8278,22.299726,SBc2m
587736619856953539,229.8566,33.25912,SBc
587742012744990856,179.88406,21.56384,SBc2l
587734893283639386,165.20018000000002,9.773799,SBc
588017947755806724,225.82846,34.24049,SBb
587732484367974551,211.39539,47.647247,SBc2t
587735348564721794,160.32686999999999,13.804294,SBd?t
588017605217812526,173.9739,44.761948,SBc2l(i)
587741491440713848,155.56105,27.723035999999997,SBc(i)
587739131341897885,205.5387,35.115963,SBc?t
587734691964387416,143.57166999999998,8.168614,SBb
587734622699061446,117.6559,23.069933,SBb2m
588016890640269474,160.26963999999998,38.824290000000005,SBc2t
587739720826224686,190.96655,30.038929,SBc2m
587739827130138756,220.0801,22.32025,SBb2m
587738953099444384,189.36081000000001,38.336956,SBc3m
587733605336809761,237.9909,47.34433,SBc2l
587731512608358479,24.619738,-0.09097539999999998,SBc2l
587739167310741649,241.85863999999998,23.613236999999998,SBb(r)
587735042009071720,146.84792,36.97694,SBc2l
587738569241133154,186.69786000000002,14.881648,SBb
587731870700929135,153.76418999999999,51.943484999999995,SBb2m
587739720847065412,241.64005,17.67429,SBb3t
587735665847238803,226.89768999999998,49.26692,SBc2m(i)
587739608089690222,182.64586,31.72693,SBc2t
588848899901161611,153.64943,-0.15525606,SBb(r)
587739407324020913,198.82549,34.400546999999996,SBc
587731870169891085,175.61678,55.363354,SBb
587739304219902079,192.94888,35.091312,SBb2m
587731869098377310,184.51424,54.91117,SBb?m
587727944564736249,136.04998999999998,2.4403648,SBb
587733411524706413,229.0212,46.086353,SBb
587739610231210084,166.35329,32.018044,SBc
587742567325696206,164.41458,18.232021,SBd
587739810490941750,223.49777000000003,21.985106,SBb?t
587739707939487923,197.2803,29.831004999999998,SBb
588010880367853676,175.78838000000002,5.827154599999999,SBc2l
588017978914308298,240.97362,25.375685,SBc2m
587732483274703015,146.40793,42.81968,SBb
588848898846163132,196.56886,-0.84731245,SBb2l
587741708340429101,160.89694,24.86705,SBb
587739130803781775,202.10828,35.388915999999995,SBc3m
588007004183462077,216.24502999999999,60.70678,SBa
587726032786751536,183.1146,2.5894668,SBc(o)
588013383261946102,127.515656,35.18696,SBc2m
588011124653293744,199.0643,62.548122,SBc
587732484890165427,160.36276,48.431892,SBc2m
587729153599078476,187.54019,63.975666000000004,SBb2m(i)
587742572148949076,171.17503,19.169144,SBc2m
587732136457732293,176.06792,52.935604000000005,SBc2m
587729388220580038,157.51346999999998,58.017047999999996,SBc2m
588011217531240599,228.97995,53.254943999999995,SBb2m
587735666385617041,231.36317000000003,47.634192999999996,SBb(m)
587742014905188429,211.15895,21.033436,SBc
587736975814820054,243.48645,21.407734,SBc(r)
587729652890403288,256.60067999999995,30.934856,SBc2l
588017627229192365,185.15313999999998,45.454002,SBc
587736584437891248,239.22986,27.214146000000003,SBb
587727865644515612,119.19376000000001,36.98802,SBb
588017978370687204,225.32252999999997,32.271972999999996,SBb(r)
587739609701548177,185.99466,33.06434,SBb(r)
587737827828105368,130.57193,59.673412,SBb2m(r)
587745539437822055,135.49358999999998,11.107095,SBd2l(m)
587733080272470081,170.43686,53.743731999999994,SBb2m
588007005782540350,158.33386000000002,63.18799,SBc2m
587739609157599253,166.95436,31.266638,SBb2m
588023670786818168,194.90143999999998,20.922817000000002,SBc2m
587739845918326939,213.05093,23.183323,SBb3m
587736916226933400,246.09848,7.7799190000000005,SBb(r)
588023047477002511,136.42600000000002,19.599363,SBb
587726032780329118,168.34781999999998,2.4994454,SBb
587736524834472063,210.48942999999997,6.696674300000001,SBc2m
587731870700011668,150.73174,51.016045,SBb
587731513684918445,31.157915000000003,0.70119166,SBb2m
587735664779460704,240.96042000000003,39.988704999999996,SBb2m(m)
587736619331223754,253.23654,18.66074,SBb(r)
588010878768251083,201.0508,4.435767,SBb
587732578849652840,166.85252,7.7303953,SBc
587736807766229076,211.16425,12.833183,SBb2m
588018056202682724,252.73775,26.776064,SBb2t
587732482731933893,132.05536,35.14997,SBc2t
587732769980940318,180.50394,8.723864,SBa2l(m)
587731680657277037,137.51533999999998,44.395348,SBb2l(o)
587741708870090916,143.47572,21.102238,SBb
588018055646216330,202.62755,50.991640000000004,SBc2l
587736915139035331,213.58131,12.6445265,SBb2l
587742191524577415,206.97522,24.301666,SBc2t
587726100416823494,229.86916000000002,2.8444016,SBb2l(m)
587742627983065228,210.81439,15.502460999999998,SBb(d)
587734623247532055,142.26341000000002,39.317158,SBb
587738569787375786,208.7786,14.023962,SBc2m
587726032259514576,205.00807,2.0160756,SBb2t(o)
587738948289691822,170.88797,39.786278,SBc2t(i)
587741600955826273,178.48853,26.548489,SBb2l
587736805081350262,193.31302,15.340179000000001,SBc
587738948271210715,124.50385,23.321001000000003,SBc2t
587736546316517807,237.53876,4.5688629999999995,SBc2m
587732482198667339,141.00146,39.51187,SBc(m)
588298662505938978,204.38506,45.260307,SBb
587732701257990174,166.43091,6.217515000000001,SBa(m)
587734622173134946,141.2245,37.935097,SBc?t
587732771054026839,178.96432,9.703935000000001,SBc
588016892250292379,158.13025,39.485405,SBb
587722983374913992,235.39147999999997,0.18050738,SBc2l(d)
587732577759396325,129.11452,3.9945402000000003,SBc
587729777453760857,236.15865,-1.6157503,SBc2m
587729388209176847,124.7491,41.970383,SBc
587729751670784011,250.40456,38.241486,SBc
587725470135025800,136.47614,55.035915,SBc3m
587727942423478441,150.35801999999998,1.0389202,SBb
587742572150325409,174.50361999999998,19.377638,SBb
587739115236098545,122.47713999999999,19.722176,SBc2t
587742062142095553,173.61688,22.637999,SBc
587742551220027659,225.2333,15.830978,SBc1l(i)
588015510346596507,8.021918,0.99380076,SBb2m
588017115588132947,206.90749,45.470209999999994,SBc
587745403066318897,120.85911999999999,7.916342299999999,SBc2l
587742577532731618,224.92137000000002,16.062085999999997,SBc2m
587742575378825351,209.57811,17.216832999999998,SBb2m
588013383819132936,189.62118999999998,52.97586,SBc2l
587722983900905742,210.475,0.5001675999999999,SBc2t
587735348027195510,158.86574,13.269245000000002,SBc?t(m)
588009366935175392,135.89331,51.237759999999994,SBc?m
587730846350770775,313.54346,-0.8162504,SBc2m
588015508737949796,12.435555,-0.38350242,SBb
587726031179219088,190.08395,1.2732861999999998,SBd2m(i)
587729233055646188,255.25023,40.177227,SBb
588017625613008932,167.64433,42.944959999999995,SBc2t
587736752476061892,255.74942000000001,20.844719,SBc2m(i)
587738617017729207,148.64363,31.879084000000002,SBc2m
587725551196897496,123.36712,48.47269,SBb
587741490913476742,180.65372,30.366882,SBc
587733604270538933,251.96388,33.95295,SBb2l(o)
587731186742132985,3.1478465,0.23169944,SBc2l
587739131887354082,227.86801,29.346727,SBb2t
588011101034119348,240.41882,46.085358,SBc2m
587736919434264980,244.41588,26.352165000000003,SBb2l
588017721718735045,184.89436,43.086605,SBc2m
587731187283198100,12.70394,0.65871555,SBc2t
587732772111974589,142.62105,7.889533,SBc2t
588017705081503840,188.28314,13.537347,SBc?t(o)
587742189916323860,212.49599999999998,22.066504000000002,SBc2l
